986,351,1024,386,959,456,921,420
996,407,1046,407,1046,452,996,452
857,486,924,419,959,454,892,521
586,496,675,423,707,463,618,535
962,523,1061,424,1097,461,999,560
615,568,699,483,733,518,649,602
770,578,862,486,900,524,808,616
591,505,628,539,533,640,496,605
665,592,751,518,782,555,696,628
901,591,970,523,1005,558,937,627
535,653,623,565,657,599,569,687
970,636,1030,575,1061,606,1000,666
900,591,940,627,815,766,775,730
606,666,671,600,706,635,640,700
499,608,530,637,447,725,416,696
1195,610,1232,644,1138,745,1101,711
972,637,1002,664,934,738,904,711
1238,637,1276,672,1161,792,1124,756
526,743,613,668,644,703,557,778
552,823,591,783,624,816,585,855
1120,862,1201,781,1241,820,1159,901
297,802,347,802,347,852,297,852
767,855,811,817,839,848,795,886
551,819,588,850,533,914,496,883
284,829,319,862,260,926,224,893
610,846,670,846,670,894,610,894
1119,863,1157,897,1077,986,1039,952
389,880,441,880,441,933,389,933
611,870,646,902,588,965,553,933
1120,957,1185,891,1216,921,1150,987
286,920,320,920,320,949,286,949
721,909,753,938,705,992,673,963
1129,1016,1235,909,1264,938,1158,1045
378,908,417,944,359,1007,320,971
465,916,499,946,462,988,428,958
792,944,828,976,681,1139,645,1106
427,951,463,985,402,1050,366,1017
1041,950,1078,986,952,1119,915,1084
1120,955,1154,988,1083,1064,1049,1031
525,960,561,994,463,1099,427,1065
895,970,931,1003,706,1251,670,1218
587,1017,620,1047,556,1115,524,1085
1124,1025,1156,1054,1105,1109,1074,1080
638,1026,674,1059,572,1166,537,1132
1052,1024,1088,1057,961,1199,925,1166
1105,1137,1196,1046,1258,1108,1167,1199
1022,1133,1076,1079,1105,1108,1051,1162
920,1082,960,1119,860,1227,820,1189
652,1102,686,1134,603,1222,569,1190
994,1146,1043,1146,1043,1191,994,1191
962,1185,1004,1185,1004,1233,962,1233
657,1230,699,1230,699,1267,657,1267
