1192,224,1220,208,1302,351,1274,367
1167,236,1193,223,1221,279,1195,293
1143,252,1165,240,1211,326,1189,338
1113,266,1135,252,1171,309,1148,323
1084,274,1112,257,1160,335,1133,352
1065,288,1089,279,1108,329,1084,338
1205,288,1224,288,1224,303,1205,303
1037,303,1061,291,1111,391,1087,403
1206,310,1228,297,1275,376,1254,389
1158,313,1177,313,1177,338,1158,338
994,320,1023,304,1109,460,1080,476
967,335,993,321,1074,478,1047,492
1093,332,1116,325,1133,376,1110,384
1193,335,1215,323,1244,382,1222,393
1166,339,1188,330,1211,391,1189,399
944,345,968,335,1011,429,987,440
1127,342,1156,328,1200,413,1172,428
914,360,938,347,997,451,973,464
890,375,913,363,950,439,928,450
1118,386,1141,375,1197,487,1174,499
1221,389,1244,378,1311,512,1288,523
1258,385,1283,385,1283,419,1258,419
1193,397,1216,385,1239,430,1215,442
819,403,851,385,964,592,932,610
1094,402,1119,392,1153,477,1128,487
1426,417,1448,405,1497,498,1474,510
793,418,818,406,865,500,840,512
1270,426,1294,413,1341,501,1317,514
992,435,1015,423,1037,467,1014,479
1211,442,1232,430,1263,484,1242,496
902,463,926,453,953,516,929,526
970,466,998,452,1072,601,1045,615
1481,469,1528,450,1573,562,1526,581
1079,473,1106,458,1158,556,1131,571
1051,487,1077,476,1123,580,1097,591
1138,484,1163,472,1201,555,1175,566
1027,491,1049,484,1067,538,1046,545
1248,500,1272,490,1305,567,1281,578
1406,502,1433,488,1500,614,1473,629
807,508,831,497,870,582,845,593
846,511,870,499,910,584,886,596
1475,506,1496,497,1524,562,1503,572
1317,513,1342,502,1398,622,1373,633
1288,517,1310,506,1342,571,1321,582
777,525,805,511,874,650,847,664
935,524,958,513,991,581,969,592
745,541,771,526,829,621,803,636
523,549,554,533,603,631,572,646
1055,548,1079,539,1098,590,1074,599
716,555,740,542,819,683,796,696
1479,562,1501,556,1512,603,1491,608
1546,560,1584,560,1584,607,1546,607
690,568,710,556,765,650,744,661
1515,566,1534,566,1534,591,1515,591
1293,569,1311,569,1311,594,1293,594
662,583,690,569,769,727,741,740
1111,579,1124,579,1124,598,1111,598
967,591,991,579,1023,643,999,655
889,592,909,581,960,674,940,685
1327,593,1347,582,1369,622,1350,632
1299,597,1322,587,1360,671,1337,681
1515,593,1542,579,1581,650,1554,665
628,602,656,586,758,766,731,782
1081,601,1105,587,1173,710,1148,724
853,604,880,588,924,667,896,682
931,607,960,590,1056,759,1027,776
1124,601,1146,601,1146,616,1124,616
1058,604,1080,604,1080,632,1058,632
1501,606,1523,599,1538,645,1517,652
601,613,623,601,678,702,656,714
1567,616,1606,599,1664,729,1625,747
1119,621,1143,606,1185,671,1161,686
1471,626,1495,614,1528,679,1504,691
1338,631,1365,615,1403,676,1377,692
1065,634,1084,623,1119,687,1099,698
1382,631,1403,621,1424,662,1402,673
540,642,565,630,606,716,581,728
583,643,609,632,650,723,625,735
815,644,841,638,851,687,825,692
1522,650,1546,643,1561,690,1538,697
1001,652,1028,636,1062,696,1034,712
508,662,533,648,613,786,588,801
738,663,763,649,843,786,817,800
856,665,884,653,906,710,878,721
1561,671,1583,659,1631,747,1609,759
478,676,501,662,538,725,514,739
895,677,920,662,1080,940,1054,954
272,675,307,660,353,761,319,777
937,685,960,672,1035,807,1012,820
1503,686,1528,671,1653,894,1628,908
1164,687,1186,676,1222,747,1199,759
1381,686,1401,676,1429,732,1409,742
447,691,471,677,510,742,486,756
1414,690,1436,680,1467,747,1446,757
1093,697,1124,680,1176,774,1145,791
1353,694,1376,683,1411,753,1389,764
804,700,830,686,898,823,872,836
1551,703,1573,692,1621,789,1599,800
413,704,447,687,529,851,495,868
832,706,862,687,936,803,907,822
654,717,678,702,735,788,711,804
376,724,408,705,519,894,487,913
895,717,917,717,917,742,895,742
1150,731,1176,717,1227,811,1202,825
633,733,660,721,695,800,668,812
1415,732,1437,732,1437,764,1415,764
511,737,540,720,593,811,564,829
591,737,619,723,652,788,623,802
751,738,777,726,810,797,784,809
352,740,379,725,427,813,400,828
1638,747,1675,729,1720,821,1684,839
481,748,510,734,553,825,524,839
1449,756,1472,743,1532,851,1509,864
1611,753,1635,746,1648,793,1625,800
1390,765,1415,752,1478,878,1453,890
917,768,938,758,974,835,953,845
288,774,315,761,356,847,329,860
329,769,360,757,384,818,353,831
77,777,110,760,162,862,128,879
1430,780,1452,767,1508,863,1485,876
733,780,763,765,812,864,782,879
1145,788,1175,772,1229,870,1199,886
248,793,281,774,364,920,331,939
826,789,851,789,851,817,826,817
1629,795,1653,784,1683,849,1659,860
590,797,619,786,642,844,613,856
705,804,730,790,811,932,786,946
1228,801,1250,793,1271,845,1249,854
224,806,249,793,301,894,277,907
678,806,703,795,736,870,711,881
