1287,2847,1355,2847,1355,2895,1287,2895
1365,2847,1433,2847,1433,2890,1365,2890
1179,2856,1277,2856,1277,2910,1179,2910
268,2861,326,2861,326,2905,268,2905
336,2861,424,2861,424,2910,336,2910
166,2874,267,2864,272,2912,171,2922
429,2871,516,2871,516,2920,429,2920
521,2876,589,2876,589,2929,521,2929
609,2886,692,2886,692,2934,609,2934
692,2890,789,2890,789,2939,692,2939
797,2885,933,2907,924,2963,788,2942
931,2899,1080,2907,1077,2965,928,2957
1350,2910,1433,2910,1433,2964,1350,2964
1199,2920,1287,2920,1287,2978,1199,2978
1287,2920,1350,2920,1350,2968,1287,2968
1082,2925,1199,2925,1199,2983,1082,2983
297,2929,365,2929,365,2973,297,2973
164,2952,291,2930,301,2986,173,3008
267,2979,440,3004,431,3070,257,3045
146,3007,253,3007,253,3076,146,3076
443,3007,541,3007,541,3066,443,3066
551,3018,709,3030,705,3085,547,3074
717,3030,807,3037,803,3093,712,3085
819,3037,921,3037,921,3100,819,3100
82,3046,117,3046,117,3090,82,3090
940,3035,1082,3063,1071,3121,928,3093
1326,3056,1423,3056,1423,3110,1326,3110
1087,3066,1160,3066,1160,3115,1087,3115
1248,3071,1311,3071,1311,3115,1248,3115
1174,3085,1238,3085,1238,3115,1174,3115
