731,2138,778,2138,778,2162,731,2162
786,2134,830,2134,830,2166,786,2166
842,2138,913,2138,913,2170,842,2170
917,2134,996,2134,996,2170,917,2170
1420,2142,1481,2136,1484,2165,1424,2172
1486,2134,1561,2134,1561,2174,1486,2174
138,2142,162,2142,162,2162,138,2162
1004,2142,1091,2142,1091,2170,1004,2170
1359,2142,1415,2142,1415,2166,1359,2166
1142,2190,1193,2190,1193,2229,1142,2229
1197,2188,1279,2195,1275,2232,1194,2225
1375,2193,1454,2193,1454,2225,1375,2225
1059,2191,1140,2196,1138,2231,1057,2225
1284,2201,1367,2201,1367,2229,1284,2229
1458,2197,1502,2197,1502,2233,1458,2233
1502,2201,1525,2201,1525,2233,1502,2233
1529,2197,1561,2197,1561,2233,1529,2233
134,2229,213,2229,213,2269,134,2269
367,2229,430,2229,430,2265,367,2265
478,2229,557,2229,557,2269,478,2269
557,2229,612,2229,612,2265,557,2265
217,2237,264,2237,264,2269,217,2269
264,2233,320,2233,320,2269,264,2269
328,2237,363,2237,363,2261,328,2261
434,2233,478,2233,478,2269,434,2269
616,2233,672,2233,672,2269,616,2269
1004,2233,1091,2233,1091,2273,1004,2273
1142,2237,1205,2237,1205,2269,1142,2269
1253,2233,1332,2233,1332,2273,1253,2273
1336,2237,1387,2237,1387,2269,1336,2269
1427,2233,1498,2233,1498,2273,1427,2273
679,2241,731,2241,731,2265,679,2265
735,2237,794,2237,794,2277,735,2277
802,2241,889,2241,889,2269,802,2269
893,2241,944,2241,944,2273,893,2273
948,2237,1000,2237,1000,2277,948,2277
1098,2241,1134,2241,1134,2273,1098,2273
1209,2237,1249,2237,1249,2273,1209,2273
1391,2237,1427,2237,1427,2273,1391,2273
1498,2237,1561,2237,1561,2280,1498,2280
138,2277,221,2277,221,2308,138,2308
225,2273,280,2273,280,2308,225,2308
339,2273,426,2273,426,2312,339,2312
1122,2270,1197,2279,1193,2319,1118,2311
1198,2271,1279,2279,1275,2316,1194,2308
1412,2275,1496,2282,1494,2314,1410,2308
280,2277,336,2277,336,2312,280,2312
430,2277,466,2277,466,2312,430,2312
470,2280,494,2280,494,2312,470,2312
498,2280,565,2280,565,2312,498,2312
573,2280,616,2280,616,2312,573,2312
624,2280,660,2280,660,2308,624,2308
668,2280,703,2280,703,2304,668,2304
711,2280,778,2280,778,2308,711,2308
782,2277,818,2277,818,2308,782,2308
823,2272,897,2281,892,2318,818,2309
905,2280,956,2280,956,2308,905,2308
1280,2277,1324,2277,1324,2316,1280,2316
960,2280,1004,2280,1004,2312,960,2312
1012,2284,1063,2284,1063,2308,1012,2308
1067,2280,1118,2280,1118,2320,1067,2320
1324,2280,1407,2280,1407,2316,1324,2316
1502,2284,1561,2284,1561,2316,1502,2316
265,2309,339,2318,334,2359,260,2350
478,2316,557,2316,557,2348,478,2348
134,2320,177,2320,177,2352,134,2352
181,2316,260,2316,260,2356,181,2356
339,2316,395,2316,395,2360,339,2360
403,2320,470,2320,470,2348,403,2348
561,2316,644,2316,644,2352,561,2352
703,2316,743,2316,743,2348,703,2348
751,2316,818,2316,818,2356,751,2356
937,2317,1107,2321,1106,2356,936,2352
652,2324,699,2324,699,2352,652,2352
826,2324,881,2324,881,2352,826,2352
885,2320,928,2320,928,2356,885,2356
1118,2324,1162,2324,1162,2352,1118,2352
1170,2324,1209,2324,1209,2352,1170,2352
1292,2324,1336,2324,1336,2356,1292,2356
